# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 328         Heerde      
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  328,19011223,  116,     
  328,19011224,    0,     
  328,19011225,    0,     
  328,19011226,   90,     
  328,19011227,    2,     
  328,19011228,    0,     
  328,19011229,    0,     
  328,19011230,   28,     
  328,19011231,    0,     
  328,19020101,   60,     
  328,19020102,   20,     
  328,19020103,   62,     
  328,19020104,   79,     
  328,19020105,   11,     
  328,19020106,   45,     
  328,19020107,    0,     
  328,19020108,    0,     
  328,19020109,    0,     
  328,19020110,    0,     
  328,19020111,    0,     
  328,19020112,   58,     
  328,19020113,    0,     
  328,19020114,    5,     
  328,19020115,    0,     
  328,19020116,    0,     
  328,19020117,   21,     
  328,19020118,    3,     
  328,19020119,    5,     
  328,19020120,    0,     
  328,19020121,    0,     
  328,19020122,  205,     
  328,19020123,   75,     
  328,19020124,   30,     
  328,19020125,    0,     
  328,19020126,   42,     
  328,19020127,   95,     
  328,19020128,   32,     
  328,19020129,    0,     
  328,19020130,   23,     
  328,19020131,   22,     
  328,19020201,    0,     
  328,19020202,    0,     
  328,19020203,    0,     
  328,19020204,    0,     
  328,19020205,    0,     
  328,19020206,    0,     
  328,19020207,    0,     
  328,19020208,   47,     
  328,19020209,    0,     
  328,19020210,   44,     
  328,19020211,    1,     
  328,19020212,    0,     
  328,19020213,   35,     
  328,19020214,    0,     
  328,19020215,    0,     
  328,19020216,    0,     
  328,19020217,    0,     
  328,19020218,    0,     
  328,19020219,    0,     
  328,19020220,    0,     
  328,19020221,    0,     
  328,19020222,    0,     
  328,19020223,    0,     
  328,19020224,    0,     
  328,19020225,    0,     
  328,19020226,    0,     
  328,19020227,    0,     
  328,19020228,    0,     
  328,19020301,  105,     
  328,19020302,   12,     
  328,19020303,    0,     
  328,19020304,    0,     
  328,19020305,    0,     
  328,19020306,    0,     
  328,19020307,    0,     
  328,19020308,    0,     
  328,19020309,    0,     
  328,19020310,  120,     
  328,19020311,    0,     
  328,19020312,    0,     
  328,19020313,    0,     
  328,19020314,    0,     
  328,19020315,    0,     
  328,19020316,    0,     
  328,19020317,   81,     
  328,19020318,    2,     
  328,19020319,    0,     
  328,19020320,    0,     
  328,19020321,    0,     
  328,19020322,    0,     
  328,19020323,    0,     
  328,19020324,    0,     
  328,19020325,    0,     
  328,19020326,  142,     
  328,19020327,   27,     
  328,19020328,   27,     
  328,19020329,   28,     
  328,19020330,    1,     
  328,19020331,   42,     
  328,19020401,    0,     
  328,19020402,   12,     
  328,19020403,    7,     
  328,19020404,    0,     
  328,19020405,   30,     
  328,19020406,   26,     
  328,19020407,  185,     
  328,19020408,    4,     
  328,19020409,    0,     
  328,19020410,    5,     
  328,19020411,    0,     
  328,19020412,    0,     
  328,19020413,   51,     
  328,19020414,    0,     
  328,19020415,    0,     
  328,19020416,    0,     
  328,19020417,    0,     
  328,19020418,   10,     
  328,19020419,    0,     
  328,19020420,    0,     
  328,19020421,    0,     
  328,19020422,   15,     
  328,19020423,    0,     
  328,19020424,   90,     
  328,19020425,   23,     
  328,19020426,    0,     
  328,19020427,    0,     
  328,19020428,    0,     
  328,19020429,    0,     
  328,19020430,    0,     
  328,19020501,    4,     
  328,19020502,   90,     
  328,19020503,   68,     
  328,19020504,   30,     
  328,19020505,   53,     
  328,19020506,   66,     
  328,19020507,   69,     
  328,19020508,   60,     
  328,19020509,   36,     
  328,19020510,   15,     
  328,19020511,    4,     
  328,19020512,    1,     
  328,19020513,    0,     
  328,19020514,   69,     
  328,19020515,   53,     
  328,19020516,   17,     
  328,19020517,   81,     
  328,19020518,   11,     
  328,19020519,   47,     
  328,19020520,  159,     
  328,19020521,  117,     
  328,19020522,   26,     
  328,19020523,    2,     
  328,19020524,    0,     
  328,19020525,   12,     
  328,19020526,    0,     
  328,19020527,    0,     
  328,19020528,    0,     
  328,19020529,    0,     
  328,19020530,    0,     
  328,19020531,    5,     
  328,19020601,   13,     
  328,19020602,    0,     
  328,19020603,    0,     
  328,19020604,    0,     
  328,19020605,    0,     
  328,19020606,    0,     
  328,19020607,    0,     
  328,19020608,  101,     
  328,19020609,   80,     
  328,19020610,  112,     
  328,19020611,    6,     
  328,19020612,   75,     
