# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 161         Eelde       
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  161,19490827,    0,     
  161,19490828,    0,     
  161,19490829,    0,     
  161,19490830,    0,     
  161,19490831,   33,     
  161,19490901,    3,     
  161,19490902,   70,     
  161,19490903,   13,     
  161,19490904,    0,     
  161,19490905,    0,     
  161,19490906,    0,     
  161,19490907,   47,     
  161,19490908,    1,     
  161,19490909,    0,     
  161,19490910,    1,     
  161,19490911,    0,     
  161,19490912,    0,     
  161,19490913,    0,     
  161,19490914,    0,     
  161,19490915,   28,     
  161,19490916,    4,     
  161,19490917,   61,     
  161,19490918,   30,     
  161,19490919,    1,     
  161,19490920,    4,     
  161,19490921,    6,     
  161,19490922,    1,     
  161,19490923,    0,     
  161,19490924,    0,     
  161,19490925,    0,     
  161,19490926,    1,     
  161,19490927,    0,     
  161,19490928,    0,     
  161,19490929,    1,     
  161,19490930,    2,     
  161,19491001,    0,     
  161,19491002,    0,     
  161,19491003,    0,     
  161,19491004,    1,     
  161,19491005,    1,     
  161,19491006,   12,     
  161,19491007,    0,     
  161,19491008,    2,     
  161,19491009,    0,     
  161,19491010,    0,     
  161,19491011,    0,     
  161,19491012,   21,     
  161,19491013,    3,     
  161,19491014,    1,     
  161,19491015,    1,     
  161,19491016,    1,     
  161,19491017,    2,     
  161,19491018,    5,     
  161,19491019,   13,     
  161,19491020,    0,     
  161,19491021,   61,     
  161,19491022,   61,     
  161,19491023,  114,     
  161,19491024,  108,     
  161,19491025,    0,     
  161,19491026,   18,     
  161,19491027,   31,     
  161,19491028,   68,     
  161,19491029,    0,     
  161,19491030,    2,     
  161,19491031,    2,     
  161,19491101,    0,     
  161,19491102,    1,     
  161,19491103,    0,     
  161,19491104,    0,     
  161,19491105,    0,     
  161,19491106,    2,     
  161,19491107,   22,     
  161,19491108,    8,     
  161,19491109,    0,     
  161,19491110,   64,     
  161,19491111,   48,     
  161,19491112,  100,     
  161,19491113,  174,     
  161,19491114,  207,     
  161,19491115,  110,     
  161,19491116,    3,     
  161,19491117,    2,     
  161,19491118,    0,     
  161,19491119,    1,     
  161,19491120,    5,     
  161,19491121,   39,     
  161,19491122,   57,     
  161,19491123,  100,     
  161,19491124,   22,     
  161,19491125,  161,     
  161,19491126,   48,     
  161,19491127,    0,     
  161,19491128,   88,     
  161,19491129,   24,     
  161,19491130,   20,     
  161,19491201,    9,     
  161,19491202,   32,     
  161,19491203,   61,     
  161,19491204,  223,     
  161,19491205,   27,     
  161,19491206,  113,     
  161,19491207,   14,     
  161,19491208,   21,     
  161,19491209,   58,     
  161,19491210,   25,     
  161,19491211,   53,     
  161,19491212,    0,     
  161,19491213,    1,     
  161,19491214,    2,     
  161,19491215,    1,     
  161,19491216,    1,     
  161,19491217,   98,     
  161,19491218,   62,     
  161,19491219,   65,     
  161,19491220,    2,     
  161,19491221,   10,     
  161,19491222,    0,     
  161,19491223,   16,     
  161,19491224,    1,     
  161,19491225,    1,     
  161,19491226,   64,     
  161,19491227,   18,     
  161,19491228,    1,     
  161,19491229,    1,     
  161,19491230,    0,     
  161,19491231,    0,     
  161,19500101,    0,     
  161,19500102,   87,     
  161,19500103,   84,     
  161,19500104,   63,     
  161,19500105,   38,     
  161,19500106,   94,     
  161,19500107,    7,     
  161,19500108,    6,     
  161,19500109,    0,     
  161,19500110,    0,     
  161,19500111,    0,     
  161,19500112,   12,     
  161,19500113,    3,     
  161,19500114,    0,     
  161,19500115,    0,     
  161,19500116,   12,     
  161,19500117,   15,     
  161,19500118,    8,     
  161,19500119,    0,     
  161,19500120,    0,     
  161,19500121,    0,     
  161,19500122,    4,     
  161,19500123,    1,     
  161,19500124,    0,     
  161,19500125,    0,     
  161,19500126,    0,     
  161,19500127,    0,     
  161,19500128,    1,     
  161,19500129,    0,     
  161,19500130,    0,     
  161,19500131,    2,     
  161,19500201,   70,     
  161,19500202,   73,     
  161,19500203,   20,     
  161,19500204,   21,     
  161,19500205,   30,     
  161,19500206,   60,     
  161,19500207,   74,     
  161,19500208,    7,     
  161,19500209,   42,     
  161,19500210,   18,     
  161,19500211,   96,     
  161,19500212,   31,     
  161,19500213,  124,     
  161,19500214,    3,     
  161,19500215,   23,     
  161,19500216,   13,     
  161,19500217,    0,     
  161,19500218,    0,     
  161,19500219,    2,     
  161,19500220,   48,     
  161,19500221,  108,     
  161,19500222,    7,     
  161,19500223,    0,     
  161,19500224,    9,     
  161,19500225,   53,     
  161,19500226,   12,     
  161,19500227,    0,     
  161,19500228,    9,     
  161,19500301,    9,     
  161,19500302,    0,     
  161,19500303,    0,     
  161,19500304,   21,     
  161,19500305,    1,     
  161,19500306,    1,     
  161,19500307,    1,     
  161,19500308,    2,     
  161,19500309,    0,     
  161,19500310,   25,     
  161,19500311,    1,     
  161,19500312,    1,     
  161,19500313,   11,     
  161,19500314,   10,     
  161,19500315,    5,     
  161,19500316,    0,     
  161,19500317,   11,     
  161,19500318,   32,     
  161,19500319,    0,     
  161,19500320,    0,     
  161,19500321,   40,     
  161,19500322,   45,     
  161,19500323,    1,     
  161,19500324,   41,     
  161,19500325,    2,     
  161,19500326,    0,     
  161,19500327,    1,     
  161,19500328,    0,     
  161,19500329,    0,     
  161,19500330,   11,     
  161,19500331,    1,     
  161,19500401,    4,     
  161,19500402,   49,     
  161,19500403,   56,     
  161,19500404,   39,     
  161,19500405,   17,     
  161,19500406,    0,     
  161,19500407,    1,     
  161,19500408,    0,     
  161,19500409,   30,     
  161,19500410,   32,     
  161,19500411,  100,     
  161,19500412,  112,     
  161,19500413,   57,     
  161,19500414,    0,     
  161,19500415,   42,     
  161,19500416,    0,     
  161,19500417,    4,     
  161,19500418,    0,     
  161,19500419,    0,     
  161,19500420,    0,     
  161,19500421,    0,     
  161,19500422,    0,     
  161,19500423,    0,     
  161,19500424,   56,     
  161,19500425,   27,     
  161,19500426,   27,     
  161,19500427,   63,     
  161,19500428,   60,     
  161,19500429,   50,     
  161,19500430,    0,     
  161,19500501,    0,     
  161,19500502,    5,     
  161,19500503,    0,     
  161,19500504,   83,     
  161,19500505,    5,     
  161,19500506,   28,     
  161,19500507,    1,     
  161,19500508,   72,     
  161,19500509,   82,     
  161,19500510,    0,     
  161,19500511,    0,     
  161,19500512,    0,     
  161,19500513,    0,     
  161,19500514,    0,     
  161,19500515,    0,     
  161,19500516,    0,     
  161,19500517,    0,     
  161,19500518,    0,     
  161,19500519,   52,     
  161,19500520,    3,     
  161,19500521,    6,     
  161,19500522,   21,     
  161,19500523,    2,     
  161,19500524,    0,     
  161,19500525,    1,     
  161,19500526,  204,     
  161,19500527,    0,     
  161,19500528,   88,     
  161,19500529,   17,     
  161,19500530,    0,     
  161,19500531,    0,     
  161,19500601,    0,     
  161,19500602,    0,     
  161,19500603,    0,     
  161,19500604,    0,     
  161,19500605,    0,     
  161,19500606,    0,     
  161,19500607,    0,     
  161,19500608,    0,     
  161,19500609,    0,     
  161,19500610,    0,     
  161,19500611,    0,     
  161,19500612,    0,     
  161,19500613,    0,     
  161,19500614,    1,     
  161,19500615,   31,     
  161,19500616,    0,     
  161,19500617,    0,     
  161,19500618,    0,     
  161,19500619,   77,     
  161,19500620,    0,     
  161,19500621,   22,     
  161,19500622,  119,     
  161,19500623,   18,     
  161,19500624,   24,     
  161,19500625,    2,     
  161,19500626,   28,     
  161,19500627,    5,     
  161,19500628,    2,     
  161,19500629,    0,     
  161,19500630,    0,     
  161,19500701,    0,     
  161,19500702,    0,     
  161,19500703,    0,     
  161,19500704,  292,     
  161,19500705,    0,     
  161,19500706,   45,     
  161,19500707,   37,     
  161,19500708,   19,     
  161,19500709,    0,     
  161,19500710,   26,     
  161,19500711,    0,     
  161,19500712,  130,     
  161,19500713,    4,     
  161,19500714,    0,     
  161,19500715,   76,     
  161,19500716,    0,     
  161,19500717,   59,     
  161,19500718,    2,     
  161,19500719,    0,     
  161,19500720,    5,     
  161,19500721,    0,     
  161,19500722,   62,     
  161,19500723,   70,     
  161,19500724,  452,     
  161,19500725,    0,     
  161,19500726,   56,     
  161,19500727,    0,     
  161,19500728,    0,     
  161,19500729,   37,     
  161,19500730,   26,     
  161,19500731,    1,     
  161,19500801,   19,     
  161,19500802,    1,     
  161,19500803,  168,     
  161,19500804,   31,     
  161,19500805,    1,     
  161,19500806,    0,     
  161,19500807,    0,     
  161,19500808,    0,     
  161,19500809,    0,     
  161,19500810,    0,     
  161,19500811,   19,     
  161,19500812,    1,     
  161,19500813,    6,     
  161,19500814,  105,     
  161,19500815,    0,     
  161,19500816,    0,     
  161,19500817,   18,     
  161,19500818,    0,     
  161,19500819,   33,     
  161,19500820,    0,     
  161,19500821,    0,     
  161,19500822,    0,     
  161,19500823,    2,     
  161,19500824,   24,     
  161,19500825,   33,     
  161,19500826,    0,     
  161,19500827,   26,     
  161,19500828,    0,     
  161,19500829,  155,     
  161,19500830,   17,     
  161,19500831,    0,     
  161,19500901,    0,     
  161,19500902,    0,     
  161,19500903,  259,     
  161,19500904,    0,     
  161,19500905,   11,     
  161,19500906,    1,     
  161,19500907,   62,     
  161,19500908,    1,     
  161,19500909,   13,     
  161,19500910,    5,     
  161,19500911,    2,     
  161,19500912,   10,     
  161,19500913,    0,     
  161,19500914,    0,     
  161,19500915,   18,     
  161,19500916,  525,     
  161,19500917,    4,     
  161,19500918,    4,     
  161,19500919,   21,     
  161,19500920,    9,     
  161,19500921,   51,     
  161,19500922,   17,     
  161,19500923,   67,     
  161,19500924,   91,     
  161,19500925,  162,     
  161,19500926,    2,     
  161,19500927,   14,     
  161,19500928,    0,     
  161,19500929,  111,     
  161,19500930,    0,     
  161,19501001,    0,     
  161,19501002,   20,     
  161,19501003,   58,     
  161,19501004,    0,     
  161,19501005,    0,     
  161,19501006,    2,     
  161,19501007,    1,     
  161,19501008,    7,     
  161,19501009,   14,     
  161,19501010,    0,     
  161,19501011,   70,     
  161,19501012,    1,     
  161,19501013,    0,     
  161,19501014,    0,     
  161,19501015,    2,     
  161,19501016,   16,     
  161,19501017,    8,     
  161,19501018,   58,     
  161,19501019,    6,     
  161,19501020,    1,     
  161,19501021,    0,     
  161,19501022,    1,     
  161,19501023,    0,     
  161,19501024,    1,     
  161,19501025,    1,     
  161,19501026,    0,     
  161,19501027,    0,     
  161,19501028,    6,     
  161,19501029,   43,     
  161,19501030,    0,     
  161,19501031,    0,     
  161,19501101,    0,     
  161,19501102,    1,     
  161,19501103,   82,     
  161,19501104,   21,     
  161,19501105,    6,     
  161,19501106,   11,     
  161,19501107,    8,     
  161,19501108,    6,     
  161,19501109,   27,     
  161,19501110,   36,     
  161,19501111,  199,     
  161,19501112,    2,     
  161,19501113,   56,     
  161,19501114,  113,     
  161,19501115,    9,     
  161,19501116,    4,     
  161,19501117,    0,     
  161,19501118,   43,     
  161,19501119,    0,     
  161,19501120,   16,     
  161,19501121,    2,     
  161,19501122,   30,     
  161,19501123,    0,     
  161,19501124,    6,     
  161,19501125,    0,     
  161,19501126,    4,     
  161,19501127,    1,     
  161,19501128,    5,     
  161,19501129,  148,     
  161,19501130,   40,     
  161,19501201,    1,     
  161,19501202,  130,     
  161,19501203,    7,     
  161,19501204,    4,     
  161,19501205,    0,     
  161,19501206,   50,     
  161,19501207,   14,     
  161,19501208,   27,     
  161,19501209,    2,     
  161,19501210,    2,     
  161,19501211,  149,     
  161,19501212,   31,     
  161,19501213,   16,     
  161,19501214,    0,     
  161,19501215,    0,     
  161,19501216,   64,     
  161,19501217,   28,     
  161,19501218,    0,     
  161,19501219,    0,     
  161,19501220,    0,     
  161,19501221,    3,     
  161,19501222,    1,     
  161,19501223,    2,     
  161,19501224,    0,     
  161,19501225,    0,     
  161,19501226,    0,     
  161,19501227,    0,     
  161,19501228,    0,     
  161,19501229,    0,     
  161,19501230,    0,     
  161,19501231,    2,     
  161,19510101,    0,     
  161,19510102,   13,     
  161,19510103,   21,     
  161,19510104,    0,     
  161,19510105,   25,     
  161,19510106,   91,     
  161,19510107,   71,     
  161,19510108,   30,     
  161,19510109,   62,     
  161,19510110,   47,     
  161,19510111,   93,     
  161,19510112,  126,     
  161,19510113,    0,     
  161,19510114,   59,     
  161,19510115,    4,     
  161,19510116,   15,     
  161,19510117,   20,     
  161,19510118,  193,     
  161,19510119,   30,     
  161,19510120,    0,     
  161,19510121,    3,     
  161,19510122,    6,     
  161,19510123,    1,     
  161,19510124,    3,     
  161,19510125,    0,     
  161,19510126,    0,     
  161,19510127,    0,     
  161,19510128,    0,     
  161,19510129,    5,     
  161,19510130,    0,     
  161,19510131,    0,     
  161,19510201,    1,     
  161,19510202,    0,     
  161,19510203,    0,     
  161,19510204,    8,     
  161,19510205,    5,     
  161,19510206,    0,     
  161,19510207,    0,     
  161,19510208,    0,     
  161,19510209,   34,     
  161,19510210,    1,     
  161,19510211,    2,     
  161,19510212,   22,     
  161,19510213,    0,     
  161,19510214,   60,     
  161,19510215,    5,     
  161,19510216,    0,     
  161,19510217,   15,     
  161,19510218,  140,     
  161,19510219,   34,     
  161,19510220,   39,     
  161,19510221,   90,     
  161,19510222,   38,     
  161,19510223,   28,     
  161,19510224,    6,     
  161,19510225,    0,     
  161,19510226,   34,     
  161,19510227,    0,     
  161,19510228,    2,     
  161,19510301,    0,     
  161,19510302,    7,     
  161,19510303,    0,     
  161,19510304,    0,     
  161,19510305,    0,     
  161,19510306,    3,     
  161,19510307,    0,     
  161,19510308,    0,     
  161,19510309,    0,     
  161,19510310,    0,     
  161,19510311,    0,     
  161,19510312,   50,     
  161,19510313,    3,     
  161,19510314,    3,     
  161,19510315,   26,     
  161,19510316,    0,     
  161,19510317,  122,     
  161,19510318,  106,     
  161,19510319,   40,     
  161,19510320,    8,     
  161,19510321,   12,     
  161,19510322,    2,     
  161,19510323,  122,     
  161,19510324,  258,     
  161,19510325,    6,     
  161,19510326,   43,     
  161,19510327,   91,     
  161,19510328,   45,     
  161,19510329,   52,     
  161,19510330,   24,     
  161,19510331,    0,     
  161,19510401,   24,     
  161,19510402,   97,     
  161,19510403,   20,     
  161,19510404,    3,     
  161,19510405,  105,     
  161,19510406,    0,     
