# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 828         Oudenbosch  
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  828,19010529,    0,     
  828,19010530,    0,     
  828,19010531,    0,     
  828,19010601,   31,     
  828,19010602,   10,     
  828,19010603,   86,     
  828,19010604,    1,     
  828,19010605,    0,     
  828,19010606,    0,     
  828,19010607,    0,     
  828,19010608,    0,     
  828,19010609,    0,     
  828,19010610,    0,     
  828,19010611,    0,     
  828,19010612,    0,     
  828,19010613,    0,     
  828,19010614,  236,     
  828,19010615,   30,     
  828,19010616,    0,     
  828,19010617,    0,     
  828,19010618,    6,     
  828,19010619,  165,     
  828,19010620,   15,     
  828,19010621,    0,     
  828,19010622,    0,     
  828,19010623,   90,     
  828,19010624,    0,     
  828,19010625,    0,     
  828,19010626,    0,     
  828,19010627,    0,     
  828,19010628,    0,     
  828,19010629,    0,     
  828,19010630,    0,     
  828,19010701,    0,     
  828,19010702,   68,     
  828,19010703,   17,     
  828,19010704,  152,     
  828,19010705,    1,     
  828,19010706,    0,     
  828,19010707,    0,     
  828,19010708,    0,     
  828,19010709,    0,     
  828,19010710,    0,     
  828,19010711,    0,     
  828,19010712,    0,     
  828,19010713,    0,     
  828,19010714,    0,     
  828,19010715,  218,     
  828,19010716,    0,     
  828,19010717,    2,     
  828,19010718,    0,     
  828,19010719,    0,     
  828,19010720,    0,     
  828,19010721,    0,     
  828,19010722,    0,     
  828,19010723,   59,     
  828,19010724,    0,     
  828,19010725,    0,     
  828,19010726,    2,     
  828,19010727,   12,     
  828,19010728,   10,     
  828,19010729,   66,     
  828,19010730,    0,     
  828,19010731,    0,     
  828,19010801,    0,     
  828,19010802,    0,     
  828,19010803,    0,     
  828,19010804,    0,     
  828,19010805,    0,     
  828,19010806,    2,     
  828,19010807,    0,     
  828,19010808,   52,     
  828,19010809,    0,     
  828,19010810,    0,     
  828,19010811,    0,     
  828,19010812,    0,     
  828,19010813,    6,     
  828,19010814,    0,     
  828,19010815,    0,     
  828,19010816,   44,     
  828,19010817,   71,     
  828,19010818,   16,     
  828,19010819,    0,     
  828,19010820,    0,     
  828,19010821,    0,     
  828,19010822,    0,     
  828,19010823,    0,     
  828,19010824,    0,     
  828,19010825,    0,     
  828,19010826,    0,     
  828,19010827,    0,     
  828,19010828,  168,     
  828,19010829,  132,     
  828,19010830,   40,     
  828,19010831,    0,     
  828,19010901,    0,     
  828,19010902,   39,     
  828,19010903,    0,     
  828,19010904,    1,     
  828,19010905,    0,     
  828,19010906,    0,     
  828,19010907,    0,     
  828,19010908,    0,     
  828,19010909,    0,     
  828,19010910,  150,     
  828,19010911,   67,     
  828,19010912,    3,     
  828,19010913,    6,     
  828,19010914,    0,     
  828,19010915,    0,     
  828,19010916,   70,     
  828,19010917,   98,     
  828,19010918,   39,     
  828,19010919,  110,     
  828,19010920,    2,     
  828,19010921,    0,     
  828,19010922,    0,     
  828,19010923,    0,     
  828,19010924,    5,     
  828,19010925,    0,     
  828,19010926,    0,     
  828,19010927,    0,     
  828,19010928,    0,     
  828,19010929,    0,     
  828,19010930,    0,     
  828,19011001,    0,     
  828,19011002,    0,     
  828,19011003,    0,     
  828,19011004,   28,     
  828,19011005,    0,     
  828,19011006,    0,     
  828,19011007,   38,     
  828,19011008,  225,     
  828,19011009,   25,     
  828,19011010,  140,     
  828,19011011,   30,     
  828,19011012,    0,     
  828,19011013,    0,     
  828,19011014,    0,     
  828,19011015,    1,     
  828,19011016,    0,     
  828,19011017,   31,     
  828,19011018,    0,     
  828,19011019,    2,     
  828,19011020,   32,     
  828,19011021,    0,     
  828,19011022,   19,     
  828,19011023,    6,     
  828,19011024,    1,     
  828,19011025,   75,     
  828,19011026,   41,     
  828,19011027,    0,     
  828,19011028,    1,     
  828,19011029,    0,     
  828,19011030,    1,     
  828,19011031,    0,     
  828,19011101,    0,     
  828,19011102,    0,     
  828,19011103,    0,     
  828,19011104,    0,     
  828,19011105,    0,     
  828,19011106,    0,     
  828,19011107,    0,     
  828,19011108,    5,     
  828,19011109,    0,     
  828,19011110,    0,     
  828,19011111,    1,     
  828,19011112,    0,     
  828,19011113,   27,     
  828,19011114,    5,     
  828,19011115,   16,     
  828,19011116,   70,     
  828,19011117,    0,     
  828,19011118,    5,     
  828,19011119,    0,     
  828,19011120,   70,     
  828,19011121,   62,     
  828,19011122,   31,     
  828,19011123,   69,     
  828,19011124,   53,     
  828,19011125,    0,     
  828,19011126,    0,     
  828,19011127,    4,     
